|              Deck               |  % of  | # in  |    Avg.    | Wins | Losses | Draws | Win %  |   Win %   | EV vs. |  EV vs.  |
|                                 | Field  | Field | Percentile |      |        |       |        | vs. Other | Field  | Pairings |
+---------------------------------+--------+-------+------------+------+--------+-------+--------+-----------+--------+----------+
| Paradoxical Outcome             |  0.18% |    14 |     63.77% |   52 |     39 |     0 | 57.14% |    57.30% | 50.11% |   57.14% |
| Sultai Tempo                    |  0.18% |    14 |     46.49% |   32 |     39 |     0 | 45.07% |    45.07% | 42.70% |   45.07% |
| Other Land Based/Fair GSZ       |  0.17% |    13 |     59.96% |   44 |     37 |     0 | 54.32% |    54.32% | 46.59% |   54.32% |
| Abzan Depths                    |  0.16% |    12 |     47.76% |   31 |     34 |     0 | 47.69% |    47.69% | 48.97% |   47.69% |
| Chain of Smog Combo             |  0.16% |    12 |     31.78% |   19 |     25 |     0 | 43.18% |    43.18% | 38.07% |   43.18% |
| Burn/Red Prowess                |  0.14% |    11 |     41.46% |   25 |     34 |     0 | 42.37% |    42.37% | 42.05% |   42.37% |
| Death's Shadow                  |  0.14% |    11 |     22.66% |   12 |     31 |     0 | 27.91% |    27.91% | 36.87% |   27.91% |
| Elves                           |  0.14% |    11 |     37.30% |   19 |     21 |     0 | 47.50% |    47.50% | 53.79% |   47.50% |
| Mardu Energy                    |  0.14% |    11 |     55.92% |   36 |     26 |     0 | 58.06% |    58.06% | 55.24% |   58.06% |
| 4C Non Uro Control (Non-Yorion) |  0.13% |    10 |     47.66% |   23 |     31 |     0 | 42.59% |    42.31% | 39.14% |   42.59% |
| Rakdos Reanimator               |  0.13% |    10 |     24.63% |   12 |     29 |     0 | 29.27% |    29.27% | 39.90% |   29.27% |
| Bant Control (Non-Yorion)       |  0.12% |     9 |     50.98% |   27 |     24 |     0 | 52.94% |    52.94% | 54.88% |   52.94% |
| Worldgorger                     |  0.12% |     9 |     47.09% |   21 |     33 |     0 | 38.89% |    38.89% | 40.96% |   38.89% |
| Bomberman                       |  0.10% |     8 |     38.86% |   18 |     26 |     0 | 40.91% |    40.91% | 41.39% |   40.91% |
| Other Tempo                     |  0.10% |     8 |     55.78% |   22 |     21 |     0 | 51.16% |    51.16% | 55.01% |   51.16% |
| Temur Cascade                   |  0.10% |     8 |     40.35% |   17 |     24 |     0 | 41.46% |    41.46% | 41.12% |   41.46% |
| Bant Control (Yorion)           |  0.09% |     7 |     45.53% |   15 |     20 |     0 | 42.86% |    42.86% | 46.34% |   42.86% |
| Natural Order                   |  0.09% |     7 |     47.31% |   21 |     23 |     0 | 47.73% |    47.73% | 54.53% |   47.73% |
| The EPIC Gamble                 |  0.09% |     7 |     44.27% |   20 |     21 |     0 | 48.78% |    48.78% | 39.01% |   48.78% |
| Blue Artifacts                  |  0.08% |     6 |     47.32% |   16 |     16 |     0 | 50.00% |    50.00% | 53.10% |   50.00% |
| Jeskai Tempo                    |  0.08% |     6 |     59.96% |   19 |     16 |     0 | 54.29% |    54.29% | 47.65% |   54.29% |
| Sultai Control                  |  0.08% |     6 |     41.09% |   13 |     19 |     0 | 40.62% |    40.62% | 47.60% |   40.62% |
| Death and Taxes - W (Yorion)    |  0.07% |     5 |     52.86% |   14 |     14 |     0 | 50.00% |    50.00% | 47.22% |   50.00% |
| Esper Tempo                     |  0.07% |     5 |     56.76% |   15 |     14 |     0 | 51.72% |    51.72% | 51.77% |   51.72% |
| Other                           |  0.07% |     5 |     71.36% |   19 |     13 |     0 | 59.38% |    60.71% | 51.17% |   59.38% |
| Food Chain                      |  0.05% |     4 |     38.33% |   10 |     13 |     0 | 43.48% |    43.48% | 42.78% |   43.48% |
| Thought Lash Combo              |  0.05% |     4 |     31.26% |    7 |     13 |     0 | 35.00% |    35.00% | 45.75% |   35.00% |
| 4C Uro Control (Non-Yorion)     |  0.04% |     3 |     34.71% |    6 |      7 |     0 | 46.15% |    46.15% | 57.30% |   46.15% |
| Black Phoenix                   |  0.04% |     3 |     25.84% |    4 |      7 |     0 | 36.36% |    36.36% | 37.80% |   36.36% |
| Death and Taxes - RW (Yorion)   |  0.04% |     3 |     67.45% |   11 |     10 |     0 | 52.38% |    52.38% | 58.03% |   52.38% |
| Merfolk                         |  0.04% |     3 |     55.93% |   11 |      9 |     0 | 55.00% |    55.00% | 50.61% |   55.00% |
| Naya Depths                     |  0.04% |     3 |     61.12% |    9 |      5 |     0 | 64.29% |    64.29% | 55.30% |   64.29% |
| Riddlesmith Combo               |  0.04% |     3 |     49.78% |   10 |     10 |     0 | 50.00% |    50.00% | 50.86% |   50.00% |
| Ruby Storm                      |  0.04% |     3 |     69.83% |   12 |      8 |     0 | 60.00% |    60.00% | 48.31% |   60.00% |
| Standstill                      |  0.04% |     3 |     19.28% |    2 |      8 |     0 | 20.00% |    20.00% | 42.91% |   20.00% |
| 4C Uro Control (Yorion)         |  0.03% |     2 |     19.64% |    1 |      8 |     0 | 11.11% |    11.11% | 45.63% |   11.11% |
| Aluren                          |  0.03% |     2 |      9.62% |    1 |      6 |     0 | 14.29% |    14.29% | 37.00% |   14.29% |
| Enchantress                     |  0.03% |     2 |     15.61% |    2 |      6 |     0 | 25.00% |    25.00% | 42.61% |   25.00% |
| Other Graveyard                 |  0.03% |     2 |     53.57% |    6 |      5 |     0 | 54.55% |    54.55% | 55.31% |   54.55% |
| Other Spell Combo               |  0.03% |     2 |     58.25% |    6 |      6 |     0 | 50.00% |    50.00% | 48.99% |   50.00% |
| Soul Cauldron Combo             |  0.03% |     2 |     62.80% |    7 |      7 |     0 | 50.00% |    50.00% | 56.23% |   50.00% |
| High Tide                       |  0.01% |     1 |     32.56% |    2 |      4 |     0 | 33.33% |    33.33% | 44.79% |   33.33% |
| Hogaak                          |  0.01% |     1 |      0.78% |    0 |      4 |     0 |  0.00% |     0.00% | 46.27% |    0.00% |
| Loam                            |  0.01% |     1 |     57.89% |    3 |      3 |     0 | 50.00% |    50.00% | 41.01% |   50.00% |
| Madness                         |  0.01% |     1 |     40.78% |    3 |      4 |     0 | 42.86% |    42.86% | 47.63% |   42.86% |
| White Painter                   |  0.01% |     1 |     63.11% |    4 |      3 |     0 | 57.14% |    57.14% | 46.59% |   57.14% |
+---------------------------------+--------+-------+------------+------+--------+-------+--------+-----------+--------+----------+
